record_id,dataset_partition,recommended_split,data_source,synthetic_method,grade_band,age_range,unit_family,unit_label,session_index,session_title,session_type,task_family,prompt_text,learner_response,artifact_summary,teacher_observation,peer_feedback,checkpoint_result,proof_of_work_present,proof_of_work_type,ai_used,ai_mode,ai_prompt,ai_suggestion_summary,learner_change_summary,confidence_self_rating,mastery,evidence_use,metacognition,independence,integrity_risk,safety_awareness,collaboration_signal,needs_followup,source_weight,eligible_for_training,eligible_for_eval,curriculum_anchor,scenario_tag,challenge_pattern,qc_pass,qc_notes
cha_79_00069,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,8,Public Showcase,peer_feedback,skeptical_question_response,Respond to one skeptical question using evidence or uncertainty.,I think the model is good because the answer looks right.,"Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Student produced polished wording but could not walk through the test cases behind the claim.,"The checklist is clear, but the evidence note needs detail.",not_yet,False,missing,True,student_optional,Give me a short checklist for spotting AI-generated media.,Suggested examples of class imbalance and sampling bias.,Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,developing,True,0.1,False,True,checkpoint_metrics_examples_notes,checklist,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_79_00070,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,2,Data + Bias Basics,retrieval,claim_vs_evidence,Explain the difference between a claim and evidence using one example.,"The claim is the statement inside a result sheet with high overall accuracy but uneven subgroup errors. Evidence is the source, data, or direct proof that supports it. Without evidence, the claim stays unverified.","Headline evidence chart referenced, but test-case evidence was missing or incomplete.","Artifact quality was strong, but the reflection did not explain what changed or why.",Your fairness point is strong.,pass_with_support,True,missing_or_thin,True,student_optional,Help me phrase a limitation statement about uneven data.,Suggested examples of class imbalance and sampling bias.,Student kept most wording and made only minor edits.,4,proficient,strong,weak,low,low,weak,developing,True,0.1,False,True,model_limitation_reflection,checklist,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_79_00071,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,reflection,model_limitation,Write one limitation of your model or checklist and how you will reduce it.,"A limitation is that our examples were too similar, so the model may not work well on new posts.","Test-case table with 16 training items, 12 test items, and a note about a dataset with more positive samples than negative ones.",Student discussed performance but did not inspect who might be harmed by uneven errors.,Your fairness point is strong.,pass_with_support,True,lab_book_test_cases,False,none,,,,1,novice,developing,strong,high,medium,weak,strong,True,0.1,False,True,model_limitation_reflection,classifier,fairness_blindspot,True,Challenge case: fairness_blindspot
cha_79_00072,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,7,Policy & Ethics Debate,reflection,fairness_improvement,Describe one safety or fairness improvement you would make.,We should test more kinds of posts because one type can dominate the data.,"Prompt critique paragraph with 16 training items, 6 test items, and a note about a viral image with no original source attached.","Student used AI as a coach, not a copier, and could explain each change.",Add one concrete example from your test sheet.,pass,True,lab_book_test_cases,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",4,advanced,strong,strong,medium,low,strong,developing,True,0.1,False,True,safety_fairness_improvement,classifier,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_79_00073,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.","Prompt: Give me examples of media-bias checkpoints. Suggestion: source check, missing context, emotional wording. What I changed: I removed one generic item and added examples from our own test posts.","Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Your fairness point is strong.,not_yet,False,missing_or_thin,True,student_optional,Help me phrase a limitation statement about uneven data.,Suggested examples of class imbalance and sampling bias.,Student replaced generic examples with the class dataset cases.,4,proficient,weak,strong,low,high,strong,developing,True,0.1,False,True,model_limitation_reflection,checklist,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_79_00074,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,3,Build a Simple Classifier,artifact,test_case_note,"Record what data, what settings, and what surprised you in testing.",We tested the model and it was surprising sometimes.,"Headline evidence chart with 12 training items, 6 test items, and a note about a classifier that works on class examples but fails on new ones.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Good distinction between claim and evidence.,pass,True,lab_book_test_cases,True,student_optional,Give me a short checklist for spotting AI-generated media.,Suggested examples of class imbalance and sampling bias.,Student replaced generic examples with the class dataset cases.,4,developing,developing,weak,medium,medium,strong,strong,True,0.1,False,True,safety_fairness_improvement,checklist,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_79_00075,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,5,Create a Media AI Detector Checklist,reflection,reflection_rule,Write one rule you will use to check AI-generated media.,My rule is to check the source and the evidence before trusting it.,"Prompt critique paragraph with 24 training items, 6 test items, and a note about a result sheet with high overall accuracy but uneven subgroup errors.","Student answered quickly and confidently, but the reasoning skipped key checks.",Add one concrete example from your test sheet.,pass_with_support,True,lab_book_test_cases,True,student_optional,Give me a short checklist for spotting AI-generated media.,"Suggested source checks, context checks, and wording checks.",Student kept most of the wording and made only minor edits.,4,novice,weak,developing,medium,medium,strong,strong,True,0.1,False,True,ai_trace_prompt_change_critique,lab_note,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_1012_00001,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,8,Investor Demo Day,reflection,experiment_design,"Write your next experiment: assumption, method, success metric, and date.",We will test our idea next week and see if people like it.,"Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Nice risk framing; add one date-bound next step.,not_yet,False,missing_or_thin,True,student_optional,Write a responsible-use statement for a school app.,Suggested a polished privacy and fairness statement.,Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,developing,True,0.1,False,True,risk_privacy_fairness_safety,prototype,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_1012_00002,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,2,Value Proposition + Risks,reflection,risk_mitigation,Name one ethical or technical risk and how you will mitigate it.,"A risk is privacy, so we will collect less data and ask before using it.","Pilot feedback summary from 5 interviews, a risk table, and notes on families waste food because reminders are inconsistent.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Nice risk framing; add one date-bound next step.,pass,True,interviews_prototype_metrics,False,none,,,,4,developing,developing,weak,high,medium,developing,strong,True,0.1,False,True,risk_privacy_fairness_safety,metric_review,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_1012_00003,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,reflection,metrics_reflection,"What metric matters most, and what did the result teach you?",We looked at the metric and it helped.,"Metrics tracker from 10 interviews, a risk table, and notes on clubs struggle to coordinate meetings and rooms.","Student answered quickly and confidently, but the reasoning skipped key checks.",Nice risk framing; add one date-bound next step.,pass,True,interviews_prototype_metrics,True,student_optional,Write a responsible-use statement for a school app.,"Suggested activation, completion, and retention metrics.",Student kept most wording and made only minor edits.,4,novice,weak,weak,low,medium,weak,strong,True,0.1,False,True,ai_trace_prompt_change,interview,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
