feedback_id,record_id,learner_id,cohort_id,session_id,feedback_focus,peer_feedback,revision_requested,feedback_ts
PF_core_L46_11_003_03_03,core_L46_11_003_03_03,L46_11_003,C46_11,S_C46_11_03,user_focus,Show which part changed after feedback.,True,2026-04-27T08:16:00
PF_core_L46_11_003_04_04,core_L46_11_003_04_04,L46_11_003,C46_11,S_C46_11_04,revision,Point to the evidence behind that claim.,False,2026-05-04T10:50:00
PF_core_L46_11_003_08_05,core_L46_11_003_08_05,L46_11_003,C46_11,S_C46_11_08,revision,Point to the evidence behind that claim.,False,2026-06-01T10:41:00
PF_core_L46_11_004_01_01,core_L46_11_004_01_01,L46_11_004,C46_11,S_C46_11_01,evidence,Point to the evidence behind that claim.,False,2026-04-13T11:17:00
PF_core_L46_11_004_02_02,core_L46_11_004_02_02,L46_11_004,C46_11,S_C46_11_02,clarity,Point to the evidence behind that claim.,False,2026-04-20T13:01:00
PF_core_L46_11_004_06_04,core_L46_11_004_06_04,L46_11_004,C46_11,S_C46_11_06,safety,Show the limitation earlier so the claim feels more honest.,False,2026-05-18T10:06:00
PF_core_L46_11_004_07_05,core_L46_11_004_07_05,L46_11_004,C46_11,S_C46_11_07,safety,Point to the evidence behind that claim.,True,2026-05-25T15:00:00
PF_core_L46_11_005_02_01,core_L46_11_005_02_01,L46_11_005,C46_11,S_C46_11_02,revision,Show which part changed after feedback.,True,2026-04-20T12:07:00
PF_core_L46_11_005_03_02,core_L46_11_005_03_02,L46_11_005,C46_11,S_C46_11_03,user_focus,Explain one step more clearly.,False,2026-04-27T08:23:00
PF_core_L46_11_005_04_03,core_L46_11_005_04_03,L46_11_005,C46_11,S_C46_11_04,safety,Show which part changed after feedback.,True,2026-05-04T14:57:00
PF_core_L46_11_005_06_04,core_L46_11_005_06_04,L46_11_005,C46_11,S_C46_11_06,safety,Explain one step more clearly.,False,2026-05-18T08:37:00
PF_core_L46_11_005_08_05,core_L46_11_005_08_05,L46_11_005,C46_11,S_C46_11_08,user_focus,Point to the evidence behind that claim.,False,2026-06-01T12:48:00
PF_core_L46_11_006_04_02,core_L46_11_006_04_02,L46_11_006,C46_11,S_C46_11_04,evidence,Show the limitation earlier so the claim feels more honest.,False,2026-05-04T13:07:00
PF_core_L46_11_006_05_03,core_L46_11_006_05_03,L46_11_006,C46_11,S_C46_11_05,safety,Your idea is clear; add the strongest evidence first.,False,2026-05-11T13:20:00
PF_core_L46_11_006_08_05,core_L46_11_006_08_05,L46_11_006,C46_11,S_C46_11_08,clarity,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-06-01T14:49:00
PF_core_L46_11_007_01_01,core_L46_11_007_01_01,L46_11_007,C46_11,S_C46_11_01,revision,Explain why that revision came before the others.,False,2026-04-13T11:00:00
PF_core_L46_11_007_02_02,core_L46_11_007_02_02,L46_11_007,C46_11,S_C46_11_02,user_focus,Explain why that revision came before the others.,False,2026-04-20T08:36:00
PF_core_L46_11_007_03_03,core_L46_11_007_03_03,L46_11_007,C46_11,S_C46_11_03,evidence,The claim is strong; name the boundary condition sooner.,False,2026-04-27T09:03:00
PF_core_L46_11_007_07_05,core_L46_11_007_07_05,L46_11_007,C46_11,S_C46_11_07,evidence,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-05-25T14:29:00
PF_core_L46_11_008_02_02,core_L46_11_008_02_02,L46_11_008,C46_11,S_C46_11_02,revision,Point to the evidence behind that claim.,False,2026-04-20T14:37:00
PF_core_L46_11_008_05_03,core_L46_11_008_05_03,L46_11_008,C46_11,S_C46_11_05,evidence,Show which part changed after feedback.,True,2026-05-11T14:46:00
PF_core_L46_11_008_08_05,core_L46_11_008_08_05,L46_11_008,C46_11,S_C46_11_08,evidence,Your idea is clear; add the strongest evidence first.,False,2026-06-01T09:48:00
PF_core_L46_11_009_01_01,core_L46_11_009_01_01,L46_11_009,C46_11,S_C46_11_01,user_focus,Explain one step more clearly.,False,2026-04-13T14:59:00
PF_core_L46_11_009_03_03,core_L46_11_009_03_03,L46_11_009,C46_11,S_C46_11_03,clarity,Explain one step more clearly.,True,2026-04-27T09:18:00
PF_core_L46_11_009_05_04,core_L46_11_009_05_04,L46_11_009,C46_11,S_C46_11_05,revision,Your idea is clear; add the strongest evidence first.,False,2026-05-11T08:34:00
PF_core_L46_11_010_02_01,core_L46_11_010_02_01,L46_11_010,C46_11,S_C46_11_02,clarity,Show which part changed after feedback.,True,2026-04-20T09:15:00
PF_core_L46_11_010_03_02,core_L46_11_010_03_02,L46_11_010,C46_11,S_C46_11_03,revision,Show which part changed after feedback.,True,2026-04-27T11:49:00
PF_core_L46_11_010_05_03,core_L46_11_010_05_03,L46_11_010,C46_11,S_C46_11_05,clarity,Point to the evidence behind that claim.,False,2026-05-11T09:25:00
PF_core_L46_11_010_07_04,core_L46_11_010_07_04,L46_11_010,C46_11,S_C46_11_07,clarity,Point to the evidence behind that claim.,False,2026-05-25T12:14:00
PF_core_L46_11_010_08_05,core_L46_11_010_08_05,L46_11_010,C46_11,S_C46_11_08,user_focus,Explain one step more clearly.,False,2026-06-01T13:51:00
PF_core_L46_11_011_02_01,core_L46_11_011_02_01,L46_11_011,C46_11,S_C46_11_02,limitations,Point to the evidence behind that claim.,False,2026-04-20T12:36:00
PF_core_L46_11_011_03_02,core_L46_11_011_03_02,L46_11_011,C46_11,S_C46_11_03,revision,Explain one step more clearly.,False,2026-04-27T10:35:00
PF_core_L46_11_011_05_03,core_L46_11_011_05_03,L46_11_011,C46_11,S_C46_11_05,clarity,Point to the evidence behind that claim.,False,2026-05-11T13:29:00
PF_core_L46_11_011_07_05,core_L46_11_011_07_05,L46_11_011,C46_11,S_C46_11_07,limitations,Point to the evidence behind that claim.,False,2026-05-25T11:47:00
PF_core_L46_11_012_02_02,core_L46_11_012_02_02,L46_11_012,C46_11,S_C46_11_02,evidence,Say who this helps.,True,2026-04-20T11:20:00
PF_core_L46_11_012_08_05,core_L46_11_012_08_05,L46_11_012,C46_11,S_C46_11_08,clarity,Explain one step more clearly.,False,2026-06-01T11:39:00
PF_core_L46_11_013_02_02,core_L46_11_013_02_02,L46_11_013,C46_11,S_C46_11_02,revision,Explain why that revision came before the others.,False,2026-04-20T12:48:00
PF_core_L46_11_013_04_03,core_L46_11_013_04_03,L46_11_013,C46_11,S_C46_11_04,clarity,Your idea is clear; add the strongest evidence first.,False,2026-05-04T14:08:00
PF_core_L46_11_013_05_04,core_L46_11_013_05_04,L46_11_013,C46_11,S_C46_11_05,evidence,Explain why that revision came before the others.,False,2026-05-11T11:53:00
PF_core_L46_11_013_08_05,core_L46_11_013_08_05,L46_11_013,C46_11,S_C46_11_08,revision,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-06-01T08:52:00
PF_core_L46_11_014_01_01,core_L46_11_014_01_01,L46_11_014,C46_11,S_C46_11_01,limitations,Explain one step more clearly.,False,2026-04-13T08:34:00
PF_core_L46_11_014_05_02,core_L46_11_014_05_02,L46_11_014,C46_11,S_C46_11_05,limitations,Explain why that revision came before the others.,False,2026-05-11T09:38:00
PF_core_L46_11_014_06_03,core_L46_11_014_06_03,L46_11_014,C46_11,S_C46_11_06,safety,Point to the evidence behind that claim.,True,2026-05-18T09:02:00
PF_core_L46_11_015_03_01,core_L46_11_015_03_01,L46_11_015,C46_11,S_C46_11_03,user_focus,Explain one step more clearly.,False,2026-04-27T12:55:00
PF_core_L46_11_015_04_02,core_L46_11_015_04_02,L46_11_015,C46_11,S_C46_11_04,revision,Show which part changed after feedback.,True,2026-05-04T10:01:00
PF_core_L46_11_015_06_03,core_L46_11_015_06_03,L46_11_015,C46_11,S_C46_11_06,user_focus,Show which part changed after feedback.,True,2026-05-18T14:47:00
PF_core_L46_11_015_07_04,core_L46_11_015_07_04,L46_11_015,C46_11,S_C46_11_07,limitations,Explain one step more clearly.,False,2026-05-25T14:19:00
PF_core_L46_11_016_03_02,core_L46_11_016_03_02,L46_11_016,C46_11,S_C46_11_03,clarity,Show the limitation earlier so the claim feels more honest.,False,2026-04-27T09:01:00
PF_core_L46_11_016_04_03,core_L46_11_016_04_03,L46_11_016,C46_11,S_C46_11_04,user_focus,Your idea is clear; add the strongest evidence first.,False,2026-05-04T12:22:00
PF_core_L46_11_016_07_04,core_L46_11_016_07_04,L46_11_016,C46_11,S_C46_11_07,evidence,Your idea is clear; add the strongest evidence first.,False,2026-05-25T15:03:00
PF_core_L46_11_016_08_05,core_L46_11_016_08_05,L46_11_016,C46_11,S_C46_11_08,user_focus,Explain why that revision came before the others.,False,2026-06-01T09:35:00
PF_core_L46_11_017_01_01,core_L46_11_017_01_01,L46_11_017,C46_11,S_C46_11_01,user_focus,Explain why that revision came before the others.,False,2026-04-13T14:53:00
PF_core_L46_11_017_02_02,core_L46_11_017_02_02,L46_11_017,C46_11,S_C46_11_02,revision,Your idea is clear; add the strongest evidence first.,False,2026-04-20T11:24:00
PF_core_L46_11_017_05_04,core_L46_11_017_05_04,L46_11_017,C46_11,S_C46_11_05,revision,Show the limitation earlier so the claim feels more honest.,False,2026-05-11T10:21:00
PF_core_L46_11_017_06_05,core_L46_11_017_06_05,L46_11_017,C46_11,S_C46_11_06,evidence,Your idea is clear; add the strongest evidence first.,False,2026-05-18T11:31:00
PF_core_L46_11_018_04_01,core_L46_11_018_04_01,L46_11_018,C46_11,S_C46_11_04,safety,Explain why that revision came before the others.,True,2026-05-04T11:09:00
PF_core_L46_11_018_05_02,core_L46_11_018_05_02,L46_11_018,C46_11,S_C46_11_05,limitations,Show the limitation earlier so the claim feels more honest.,True,2026-05-11T08:29:00
PF_core_L46_11_018_07_04,core_L46_11_018_07_04,L46_11_018,C46_11,S_C46_11_07,safety,Show the limitation earlier so the claim feels more honest.,True,2026-05-25T13:07:00
PF_core_L46_11_018_08_05,core_L46_11_018_08_05,L46_11_018,C46_11,S_C46_11_08,evidence,Show the limitation earlier so the claim feels more honest.,True,2026-06-01T13:57:00
PF_core_L46_11_019_01_01,core_L46_11_019_01_01,L46_11_019,C46_11,S_C46_11_01,evidence,Point to the evidence behind that claim.,False,2026-04-13T09:25:00
PF_core_L46_11_019_02_02,core_L46_11_019_02_02,L46_11_019,C46_11,S_C46_11_02,safety,Explain one step more clearly.,False,2026-04-20T09:46:00
PF_core_L46_11_019_03_03,core_L46_11_019_03_03,L46_11_019,C46_11,S_C46_11_03,user_focus,Show which part changed after feedback.,True,2026-04-27T13:45:00
PF_core_L46_11_019_05_04,core_L46_11_019_05_04,L46_11_019,C46_11,S_C46_11_05,safety,Show which part changed after feedback.,True,2026-05-11T09:13:00
PF_core_L46_11_019_08_05,core_L46_11_019_08_05,L46_11_019,C46_11,S_C46_11_08,safety,Your idea is clear; add the strongest evidence first.,False,2026-06-01T14:00:00
PF_core_L46_11_020_02_02,core_L46_11_020_02_02,L46_11_020,C46_11,S_C46_11_02,limitations,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-04-20T12:19:00
PF_core_L46_11_020_05_03,core_L46_11_020_05_03,L46_11_020,C46_11,S_C46_11_05,evidence,The claim is strong; name the boundary condition sooner.,False,2026-05-11T10:36:00
PF_core_L46_11_020_07_04,core_L46_11_020_07_04,L46_11_020,C46_11,S_C46_11_07,safety,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-05-25T14:28:00
PF_core_L46_11_021_01_01,core_L46_11_021_01_01,L46_11_021,C46_11,S_C46_11_01,limitations,Point to the evidence behind that claim.,True,2026-04-13T14:46:00
PF_core_L46_11_021_04_04,core_L46_11_021_04_04,L46_11_021,C46_11,S_C46_11_04,clarity,Explain one step more clearly.,True,2026-05-04T09:47:00
PF_core_L46_11_021_06_05,core_L46_11_021_06_05,L46_11_021,C46_11,S_C46_11_06,evidence,Explain one step more clearly.,True,2026-05-18T13:57:00
PF_core_L46_11_022_02_02,core_L46_11_022_02_02,L46_11_022,C46_11,S_C46_11_02,user_focus,Keep the evidence hierarchy clear so the audience sees why this decision came next.,True,2026-04-20T14:11:00
PF_core_L46_11_022_03_03,core_L46_11_022_03_03,L46_11_022,C46_11,S_C46_11_03,safety,Keep the evidence hierarchy clear so the audience sees why this decision came next.,True,2026-04-27T12:31:00
PF_core_L46_11_022_05_04,core_L46_11_022_05_04,L46_11_022,C46_11,S_C46_11_05,revision,The claim is strong; name the boundary condition sooner.,True,2026-05-11T11:38:00
PF_core_L46_11_023_02_01,core_L46_11_023_02_01,L46_11_023,C46_11,S_C46_11_02,user_focus,Your idea is clear; add the strongest evidence first.,False,2026-04-20T10:44:00
PF_core_L46_11_023_04_03,core_L46_11_023_04_03,L46_11_023,C46_11,S_C46_11_04,safety,Show the limitation earlier so the claim feels more honest.,False,2026-05-04T12:30:00
PF_core_L46_11_023_07_04,core_L46_11_023_07_04,L46_11_023,C46_11,S_C46_11_07,limitations,Explain why that revision came before the others.,False,2026-05-25T08:31:00
PF_core_L46_11_023_08_05,core_L46_11_023_08_05,L46_11_023,C46_11,S_C46_11_08,revision,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-06-01T08:42:00
PF_core_L46_11_024_02_02,core_L46_11_024_02_02,L46_11_024,C46_11,S_C46_11_02,revision,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-04-20T11:42:00
PF_core_L46_11_024_03_03,core_L46_11_024_03_03,L46_11_024,C46_11,S_C46_11_03,evidence,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-04-27T09:26:00
PF_core_L46_11_024_06_04,core_L46_11_024_06_04,L46_11_024,C46_11,S_C46_11_06,limitations,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-05-18T08:54:00
PF_core_L46_11_024_07_05,core_L46_11_024_07_05,L46_11_024,C46_11,S_C46_11_07,clarity,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-05-25T12:43:00
PF_core_L46_11_025_01_01,core_L46_11_025_01_01,L46_11_025,C46_11,S_C46_11_01,user_focus,The claim is strong; name the boundary condition sooner.,False,2026-04-13T14:37:00
PF_core_L46_11_025_04_03,core_L46_11_025_04_03,L46_11_025,C46_11,S_C46_11_04,revision,The claim is strong; name the boundary condition sooner.,False,2026-05-04T13:12:00
PF_core_L46_11_025_05_04,core_L46_11_025_05_04,L46_11_025,C46_11,S_C46_11_05,evidence,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-05-11T14:07:00
PF_core_L46_11_025_08_05,core_L46_11_025_08_05,L46_11_025,C46_11,S_C46_11_08,revision,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-06-01T11:17:00
PF_core_L46_11_026_02_01,core_L46_11_026_02_01,L46_11_026,C46_11,S_C46_11_02,revision,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-04-20T12:46:00
PF_core_L46_11_026_03_02,core_L46_11_026_03_02,L46_11_026,C46_11,S_C46_11_03,safety,Show the limitation earlier so the claim feels more honest.,False,2026-04-27T09:08:00
PF_core_L46_11_026_04_03,core_L46_11_026_04_03,L46_11_026,C46_11,S_C46_11_04,clarity,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-05-04T11:01:00
PF_core_L46_11_026_05_04,core_L46_11_026_05_04,L46_11_026,C46_11,S_C46_11_05,safety,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-05-11T13:11:00
PF_core_L46_11_026_06_05,core_L46_11_026_06_05,L46_11_026,C46_11,S_C46_11_06,revision,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-05-18T11:52:00
PF_core_L46_11_027_02_01,core_L46_11_027_02_01,L46_11_027,C46_11,S_C46_11_02,clarity,Show the limitation earlier so the claim feels more honest.,True,2026-04-20T13:46:00
PF_core_L46_11_027_03_02,core_L46_11_027_03_02,L46_11_027,C46_11,S_C46_11_03,evidence,Your idea is clear; add the strongest evidence first.,False,2026-04-27T11:13:00
PF_core_L46_11_027_08_05,core_L46_11_027_08_05,L46_11_027,C46_11,S_C46_11_08,limitations,Show the limitation earlier so the claim feels more honest.,False,2026-06-01T12:35:00
PF_core_L46_11_028_01_01,core_L46_11_028_01_01,L46_11_028,C46_11,S_C46_11_01,clarity,Show the limitation earlier so the claim feels more honest.,True,2026-04-13T08:35:00
PF_core_L46_11_028_04_03,core_L46_11_028_04_03,L46_11_028,C46_11,S_C46_11_04,clarity,Strong reasoning—tighten the link between evidence and uncertainty.,True,2026-05-04T12:55:00
PF_core_L46_11_028_07_04,core_L46_11_028_07_04,L46_11_028,C46_11,S_C46_11_07,safety,The claim is strong; name the boundary condition sooner.,True,2026-05-25T11:38:00
PF_core_L46_11_029_02_01,core_L46_11_029_02_01,L46_11_029,C46_11,S_C46_11_02,clarity,Show the evidence you used.,True,2026-04-20T13:32:00
PF_core_L46_11_029_04_02,core_L46_11_029_04_02,L46_11_029,C46_11,S_C46_11_04,user_focus,Say who this helps.,True,2026-05-04T12:38:00
PF_core_L46_11_029_08_05,core_L46_11_029_08_05,L46_11_029,C46_11,S_C46_11_08,clarity,Point to the evidence behind that claim.,False,2026-06-01T08:21:00
PF_core_L46_11_030_02_01,core_L46_11_030_02_01,L46_11_030,C46_11,S_C46_11_02,evidence,Say who this helps.,True,2026-04-20T08:42:00
PF_core_L46_11_030_03_02,core_L46_11_030_03_02,L46_11_030,C46_11,S_C46_11_03,revision,Make one part clearer.,True,2026-04-27T08:12:00
PF_core_L46_11_030_04_03,core_L46_11_030_04_03,L46_11_030,C46_11,S_C46_11_04,revision,Show which part changed after feedback.,True,2026-05-04T10:51:00
PF_core_L46_11_030_07_04,core_L46_11_030_07_04,L46_11_030,C46_11,S_C46_11_07,user_focus,Point to the evidence behind that claim.,False,2026-05-25T10:59:00
PF_core_L46_11_031_01_01,core_L46_11_031_01_01,L46_11_031,C46_11,S_C46_11_01,clarity,Explain one step more clearly.,False,2026-04-13T10:39:00
PF_core_L46_11_031_04_03,core_L46_11_031_04_03,L46_11_031,C46_11,S_C46_11_04,revision,Explain why that revision came before the others.,False,2026-05-04T13:08:00
PF_core_L46_11_031_06_04,core_L46_11_031_06_04,L46_11_031,C46_11,S_C46_11_06,revision,Explain why that revision came before the others.,False,2026-05-18T08:46:00
PF_core_L46_11_031_08_05,core_L46_11_031_08_05,L46_11_031,C46_11,S_C46_11_08,evidence,The claim is strong; name the boundary condition sooner.,False,2026-06-01T10:10:00
PF_core_L46_11_032_01_01,core_L46_11_032_01_01,L46_11_032,C46_11,S_C46_11_01,user_focus,Explain why that revision came before the others.,False,2026-04-13T15:03:00
PF_core_L46_11_032_02_02,core_L46_11_032_02_02,L46_11_032,C46_11,S_C46_11_02,evidence,Your idea is clear; add the strongest evidence first.,False,2026-04-20T14:47:00
PF_core_L46_11_032_06_04,core_L46_11_032_06_04,L46_11_032,C46_11,S_C46_11_06,safety,The claim is strong; name the boundary condition sooner.,False,2026-05-18T11:16:00
PF_core_L46_11_032_07_05,core_L46_11_032_07_05,L46_11_032,C46_11,S_C46_11_07,safety,Your idea is clear; add the strongest evidence first.,False,2026-05-25T10:23:00
PF_core_L46_11_033_01_01,core_L46_11_033_01_01,L46_11_033,C46_11,S_C46_11_01,limitations,Your idea is clear; add the strongest evidence first.,False,2026-04-13T08:44:00
PF_core_L46_11_033_02_02,core_L46_11_033_02_02,L46_11_033,C46_11,S_C46_11_02,evidence,Your idea is clear; add the strongest evidence first.,False,2026-04-20T12:09:00
PF_core_L46_11_033_08_05,core_L46_11_033_08_05,L46_11_033,C46_11,S_C46_11_08,evidence,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-06-01T10:07:00
PF_core_L46_11_034_04_02,core_L46_11_034_04_02,L46_11_034,C46_11,S_C46_11_04,limitations,Your idea is clear; add the strongest evidence first.,False,2026-05-04T13:23:00
