artifact_id,record_id,learner_id,cohort_id,session_id,unit_family,artifact_type,artifact_summary,version_count,word_count_est,image_count_est,code_or_logic_steps_est,created_ts
ART_core_L79_03_023_02_01,core_L79_03_023_02_01,L79_03_023,C79_03,S_C79_03_02,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",2,29,1,0,2026-02-23T07:35:00
ART_core_L79_03_023_03_02,core_L79_03_023_03_02,L79_03_023,C79_03,S_C79_03_03,ai_media_detective_lab,checklist_sheet,checklist sheet testing a media claim about image authenticity,1,23,0,0,2026-03-02T11:44:00
ART_core_L79_03_023_04_03,core_L79_03_023_04_03,L79_03_023,C79_03,S_C79_03_04,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,3,33,0,0,2026-03-09T09:32:00
ART_core_L79_03_023_06_04,core_L79_03_023_06_04,L79_03_023,C79_03,S_C79_03_06,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,4,23,0,0,2026-03-23T13:05:00
ART_core_L79_03_023_08_05,core_L79_03_023_08_05,L79_03_023,C79_03,S_C79_03_08,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,2,17,0,0,2026-04-06T07:32:00
ART_core_L79_03_024_01_01,core_L79_03_024_01_01,L79_03_024,C79_03,S_C79_03_01,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,4,12,0,0,2026-02-16T08:43:00
ART_core_L79_03_024_03_02,core_L79_03_024_03_02,L79_03_024,C79_03,S_C79_03_03,ai_media_detective_lab,checklist_sheet,checklist sheet testing a media claim about sponsored content labels,4,15,0,0,2026-03-02T11:43:00
ART_core_L79_03_024_05_03,core_L79_03_024_05_03,L79_03_024,C79_03,S_C79_03_05,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,1,23,0,0,2026-03-16T11:59:00
ART_core_L79_03_024_06_04,core_L79_03_024_06_04,L79_03_024,C79_03,S_C79_03_06,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,4,17,0,0,2026-03-23T08:15:00
ART_core_L79_03_025_01_01,core_L79_03_025_01_01,L79_03_025,C79_03,S_C79_03_01,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",4,17,1,0,2026-02-16T13:02:00
ART_core_L79_03_025_03_02,core_L79_03_025_03_02,L79_03_025,C79_03,S_C79_03_03,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,3,14,0,0,2026-03-02T12:11:00
ART_core_L79_03_025_07_04,core_L79_03_025_07_04,L79_03_025,C79_03,S_C79_03_07,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",2,26,1,0,2026-03-30T10:00:00
ART_core_L79_03_025_08_05,core_L79_03_025_08_05,L79_03_025,C79_03,S_C79_03_08,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",2,31,1,0,2026-04-06T10:10:00
ART_core_L79_03_026_01_01,core_L79_03_026_01_01,L79_03_026,C79_03,S_C79_03_01,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,3,41,0,0,2026-02-16T10:25:00
ART_core_L79_03_026_02_02,core_L79_03_026_02_02,L79_03_026,C79_03,S_C79_03_02,ai_media_detective_lab,checklist_sheet,checklist sheet testing a media claim about image authenticity,4,23,0,0,2026-02-23T13:22:00
ART_core_L79_03_026_04_03,core_L79_03_026_04_03,L79_03_026,C79_03,S_C79_03_04,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",4,28,1,0,2026-03-09T10:57:00
ART_core_L79_03_026_06_04,core_L79_03_026_06_04,L79_03_026,C79_03,S_C79_03_06,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,4,22,0,0,2026-03-23T13:13:00
ART_core_L79_03_026_08_05,core_L79_03_026_08_05,L79_03_026,C79_03,S_C79_03_08,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",4,41,1,0,2026-04-06T07:54:00
ART_core_L79_03_027_01_01,core_L79_03_027_01_01,L79_03_027,C79_03,S_C79_03_01,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,4,14,0,0,2026-02-16T07:49:00
ART_core_L79_03_027_02_02,core_L79_03_027_02_02,L79_03_027,C79_03,S_C79_03_02,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,1,28,0,0,2026-02-23T08:34:00
ART_core_L79_03_027_04_03,core_L79_03_027_04_03,L79_03_027,C79_03,S_C79_03_04,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,1,18,0,0,2026-03-09T10:36:00
ART_core_L79_03_027_06_04,core_L79_03_027_06_04,L79_03_027,C79_03,S_C79_03_06,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,3,17,0,0,2026-03-23T08:44:00
ART_core_L79_03_027_07_05,core_L79_03_027_07_05,L79_03_027,C79_03,S_C79_03_07,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,4,38,0,0,2026-03-30T11:50:00
ART_core_L79_03_028_01_01,core_L79_03_028_01_01,L79_03_028,C79_03,S_C79_03_01,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,1,33,0,0,2026-02-16T11:10:00
ART_core_L79_03_028_03_03,core_L79_03_028_03_03,L79_03_028,C79_03,S_C79_03_03,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,3,20,0,3,2026-03-02T11:47:00
ART_core_L79_03_028_05_04,core_L79_03_028_05_04,L79_03_028,C79_03,S_C79_03_05,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,4,28,0,0,2026-03-16T08:47:00
ART_core_L79_03_028_06_05,core_L79_03_028_06_05,L79_03_028,C79_03,S_C79_03_06,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,1,18,0,0,2026-03-23T09:56:00
ART_core_L79_03_029_01_01,core_L79_03_029_01_01,L79_03_029,C79_03,S_C79_03_01,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,3,8,0,0,2026-02-16T09:44:00
ART_core_L79_03_029_04_02,core_L79_03_029_04_02,L79_03_029,C79_03,S_C79_03_04,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,4,18,0,0,2026-03-09T09:50:00
ART_core_L79_03_029_05_03,core_L79_03_029_05_03,L79_03_029,C79_03,S_C79_03_05,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,1,16,0,0,2026-03-16T12:58:00
ART_core_L79_03_029_06_04,core_L79_03_029_06_04,L79_03_029,C79_03,S_C79_03_06,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,4,28,0,0,2026-03-23T08:07:00
ART_core_L79_03_029_07_05,core_L79_03_029_07_05,L79_03_029,C79_03,S_C79_03_07,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,16,0,0,2026-03-30T08:16:00
ART_core_L79_03_030_01_01,core_L79_03_030_01_01,L79_03_030,C79_03,S_C79_03_01,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,30,0,0,2026-02-16T12:29:00
ART_core_L79_03_030_04_02,core_L79_03_030_04_02,L79_03_030,C79_03,S_C79_03_04,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",3,24,1,0,2026-03-09T11:24:00
ART_core_L79_03_030_05_03,core_L79_03_030_05_03,L79_03_030,C79_03,S_C79_03_05,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,24,0,0,2026-03-16T11:23:00
ART_core_L79_03_030_06_04,core_L79_03_030_06_04,L79_03_030,C79_03,S_C79_03_06,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,3,22,0,0,2026-03-23T14:27:00
ART_core_L79_03_030_07_05,core_L79_03_030_07_05,L79_03_030,C79_03,S_C79_03_07,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,4,38,0,0,2026-03-30T12:21:00
ART_core_L79_03_031_01_01,core_L79_03_031_01_01,L79_03_031,C79_03,S_C79_03_01,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,1,10,0,0,2026-02-16T12:58:00
ART_core_L79_03_031_03_02,core_L79_03_031_03_02,L79_03_031,C79_03,S_C79_03_03,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,12,0,0,2026-03-02T12:36:00
ART_core_L79_03_031_04_03,core_L79_03_031_04_03,L79_03_031,C79_03,S_C79_03_04,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,3,19,0,0,2026-03-09T11:32:00
ART_core_L79_03_031_06_04,core_L79_03_031_06_04,L79_03_031,C79_03,S_C79_03_06,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",2,21,1,0,2026-03-23T09:52:00
ART_core_L79_03_031_07_05,core_L79_03_031_07_05,L79_03_031,C79_03,S_C79_03_07,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,4,17,0,0,2026-03-30T09:43:00
ART_core_L79_03_032_03_01,core_L79_03_032_03_01,L79_03_032,C79_03,S_C79_03_03,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,28,0,0,2026-03-02T09:49:00
ART_core_L79_03_032_04_02,core_L79_03_032_04_02,L79_03_032,C79_03,S_C79_03_04,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,2,24,0,0,2026-03-09T12:03:00
ART_core_L79_03_032_05_03,core_L79_03_032_05_03,L79_03_032,C79_03,S_C79_03_05,ai_media_detective_lab,checklist_sheet,checklist sheet testing a media claim about AI-generated article summaries,2,15,0,0,2026-03-16T08:41:00
ART_core_L79_03_032_07_04,core_L79_03_032_07_04,L79_03_032,C79_03,S_C79_03_07,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,25,0,0,2026-03-30T13:46:00
ART_core_L79_03_032_08_05,core_L79_03_032_08_05,L79_03_032,C79_03,S_C79_03_08,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,2,36,0,0,2026-04-06T08:49:00
ART_core_L79_03_033_04_01,core_L79_03_033_04_01,L79_03_033,C79_03,S_C79_03_04,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,2,13,0,0,2026-03-09T12:24:00
ART_core_L79_03_033_07_04,core_L79_03_033_07_04,L79_03_033,C79_03,S_C79_03_07,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,3,19,0,0,2026-03-30T14:13:00
ART_core_L79_03_033_08_05,core_L79_03_033_08_05,L79_03_033,C79_03,S_C79_03_08,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,4,30,0,0,2026-04-06T08:17:00
ART_core_L79_03_034_01_01,core_L79_03_034_01_01,L79_03_034,C79_03,S_C79_03_01,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,2,14,0,0,2026-02-16T11:46:00
ART_core_L79_03_034_02_02,core_L79_03_034_02_02,L79_03_034,C79_03,S_C79_03_02,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,4,45,0,0,2026-02-23T11:15:00
ART_core_L79_03_034_03_03,core_L79_03_034_03_03,L79_03_034,C79_03,S_C79_03_03,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,1,42,0,5,2026-03-02T08:55:00
ART_core_L79_03_034_05_04,core_L79_03_034_05_04,L79_03_034,C79_03,S_C79_03_05,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,4,22,0,0,2026-03-16T07:31:00
ART_core_L79_03_034_06_05,core_L79_03_034_06_05,L79_03_034,C79_03,S_C79_03_06,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,4,18,0,0,2026-03-23T10:22:00
ART_core_L79_03_035_01_01,core_L79_03_035_01_01,L79_03_035,C79_03,S_C79_03_01,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,2,32,0,0,2026-02-16T11:31:00
ART_core_L79_03_035_02_02,core_L79_03_035_02_02,L79_03_035,C79_03,S_C79_03_02,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",3,23,1,0,2026-02-23T09:25:00
ART_core_L79_03_035_03_03,core_L79_03_035_03_03,L79_03_035,C79_03,S_C79_03_03,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,23,0,3,2026-03-02T14:23:00
ART_core_L79_03_035_05_04,core_L79_03_035_05_04,L79_03_035,C79_03,S_C79_03_05,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,4,23,0,0,2026-03-16T09:52:00
ART_core_L79_03_035_06_05,core_L79_03_035_06_05,L79_03_035,C79_03,S_C79_03_06,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,3,31,0,0,2026-03-23T10:11:00
ART_core_L79_03_036_02_01,core_L79_03_036_02_01,L79_03_036,C79_03,S_C79_03_02,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,3,29,0,0,2026-02-23T10:57:00
ART_core_L79_03_036_05_02,core_L79_03_036_05_02,L79_03_036,C79_03,S_C79_03_05,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,3,25,0,0,2026-03-16T11:01:00
ART_core_L79_03_036_06_03,core_L79_03_036_06_03,L79_03_036,C79_03,S_C79_03_06,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",3,36,1,0,2026-03-23T11:22:00
ART_core_L79_03_036_07_04,core_L79_03_036_07_04,L79_03_036,C79_03,S_C79_03_07,ai_media_detective_lab,checklist_sheet,checklist sheet testing a media claim about AI-generated article summaries,3,48,0,0,2026-03-30T10:44:00
ART_core_L79_03_036_08_05,core_L79_03_036_08_05,L79_03_036,C79_03,S_C79_03_08,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,3,40,0,0,2026-04-06T10:05:00
ART_core_L79_03_037_01_01,core_L79_03_037_01_01,L79_03_037,C79_03,S_C79_03_01,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,35,0,0,2026-02-16T11:49:00
ART_core_L79_03_037_03_02,core_L79_03_037_03_02,L79_03_037,C79_03,S_C79_03_03,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,2,16,0,0,2026-03-02T13:10:00
ART_core_L79_03_037_04_03,core_L79_03_037_04_03,L79_03_037,C79_03,S_C79_03_04,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",4,22,1,0,2026-03-09T09:40:00
ART_core_L79_03_037_06_04,core_L79_03_037_06_04,L79_03_037,C79_03,S_C79_03_06,ai_media_detective_lab,checklist_sheet,checklist sheet testing a media claim about sponsored content labels,4,11,0,0,2026-03-23T12:35:00
ART_core_L79_03_037_07_05,core_L79_03_037_07_05,L79_03_037,C79_03,S_C79_03_07,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,3,22,0,0,2026-03-30T12:55:00
ART_core_L79_03_038_02_02,core_L79_03_038_02_02,L79_03_038,C79_03,S_C79_03_02,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,2,10,0,0,2026-02-23T12:06:00
ART_core_L79_03_038_03_03,core_L79_03_038_03_03,L79_03_038,C79_03,S_C79_03_03,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",3,31,1,0,2026-03-02T11:50:00
ART_core_L79_03_038_05_04,core_L79_03_038_05_04,L79_03_038,C79_03,S_C79_03_05,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",4,18,1,0,2026-03-16T08:37:00
ART_core_L79_03_038_06_05,core_L79_03_038_06_05,L79_03_038,C79_03,S_C79_03_06,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,4,24,0,0,2026-03-23T08:18:00
ART_core_L79_03_039_01_01,core_L79_03_039_01_01,L79_03_039,C79_03,S_C79_03_01,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",1,25,1,0,2026-02-16T09:37:00
ART_core_L79_03_039_02_02,core_L79_03_039_02_02,L79_03_039,C79_03,S_C79_03_02,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,4,48,0,0,2026-02-23T12:46:00
ART_core_L79_03_039_03_03,core_L79_03_039_03_03,L79_03_039,C79_03,S_C79_03_03,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,36,0,3,2026-03-02T09:21:00
ART_core_L79_03_039_04_04,core_L79_03_039_04_04,L79_03_039,C79_03,S_C79_03_04,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,4,19,0,0,2026-03-09T08:29:00
ART_core_L79_03_039_05_05,core_L79_03_039_05_05,L79_03_039,C79_03,S_C79_03_05,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,2,37,0,0,2026-03-16T08:47:00
ART_core_L79_03_040_02_01,core_L79_03_040_02_01,L79_03_040,C79_03,S_C79_03_02,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,2,38,0,0,2026-02-23T12:40:00
ART_core_L79_03_040_04_02,core_L79_03_040_04_02,L79_03_040,C79_03,S_C79_03_04,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,28,0,0,2026-03-09T11:54:00
ART_core_L79_03_040_07_05,core_L79_03_040_07_05,L79_03_040,C79_03,S_C79_03_07,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,4,18,0,0,2026-03-30T10:03:00
ART_core_L79_03_041_03_01,core_L79_03_041_03_01,L79_03_041,C79_03,S_C79_03_03,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,2,21,0,4,2026-03-02T11:01:00
ART_core_L79_03_041_04_02,core_L79_03_041_04_02,L79_03_041,C79_03,S_C79_03_04,ai_media_detective_lab,confusion_matrix_page,evaluation page with model behavior notes and one tricky example,1,33,0,0,2026-03-09T13:19:00
ART_core_L79_03_041_05_03,core_L79_03_041_05_03,L79_03_041,C79_03,S_C79_03_05,ai_media_detective_lab,checklist_sheet,checklist sheet testing a media claim about video clip context,3,30,0,0,2026-03-16T11:53:00
ART_core_L79_03_041_06_04,core_L79_03_041_06_04,L79_03_041,C79_03,S_C79_03_06,ai_media_detective_lab,dataset_note,dataset note with labeled examples and one limitation called out,4,31,0,0,2026-03-23T13:48:00
ART_core_L79_03_041_07_05,core_L79_03_041_07_05,L79_03_041,C79_03,S_C79_03_07,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,4,30,0,0,2026-03-30T10:33:00
ART_core_L79_03_042_01_01,core_L79_03_042_01_01,L79_03_042,C79_03,S_C79_03_01,ai_media_detective_lab,slide_snapshot,slide snapshot summarizing findings and uncertainty,1,33,0,0,2026-02-16T09:12:00
ART_core_L79_03_042_04_03,core_L79_03_042_04_03,L79_03_042,C79_03,S_C79_03_04,ai_media_detective_lab,screenshot,"screenshot of test results, settings, or outputs linked to the task",4,24,1,0,2026-03-09T14:34:00
ART_core_L79_03_042_05_04,core_L79_03_042_05_04,L79_03_042,C79_03,S_C79_03_05,ai_media_detective_lab,checklist_sheet,checklist sheet testing a media claim about rumor spread in group chats,2,38,0,0,2026-03-16T13:52:00
