record_id,recommended_split,bos_mastery_score_expected,bos_readiness_score_expected,mia_integrity_score_expected,bos_mastery_band_expected,bos_readiness_band_expected,mia_band_expected,mia_review_needed_expected,expected_action,confidence_calibration_gap,rationale_stub
core_L13_01_001_03_01,train,75,65,87,green,amber,green,False,auto_pass,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_001_02_02,train,56,58,83,amber,amber,green,False,auto_pass,-16,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_001_04_03,train,56,54,83,amber,amber,green,False,auto_pass,-16,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_001_05_04,train,56,50,59,amber,amber,amber,True,escalate_teacher_review,4,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_06_001_06_05,train,65,65,59,amber,amber,amber,True,escalate_teacher_review,-5,mastery=proficient; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_06_002_01_01,train,63,63,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_002_02_02,train,63,63,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_002_03_03,train,69,63,87,amber,amber,green,False,auto_pass,-9,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_002_04_04,train,63,63,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_06_002_06_05,train,69,60,62,amber,amber,amber,True,escalate_teacher_review,-9,mastery=developing; evidence=strong; integrity=medium; proof=False; ai=False
core_L79_06_003_01_01,train,78,70,87,green,amber,green,False,auto_pass,2,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_003_02_02,train,78,70,87,green,amber,green,False,auto_pass,22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_003_03_03,train,78,70,87,green,amber,green,False,auto_pass,22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_003_05_04,train,82,75,87,green,green,green,False,auto_pass,18,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_06_003_07_05,train,69,63,87,amber,amber,green,False,auto_pass,11,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_004_01_01,train,54,61,83,amber,amber,green,False,coach_next_step,6,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_004_02_02,train,58,73,79,amber,green,green,False,auto_pass,2,mastery=developing; evidence=weak; integrity=low; proof=True; ai=False
core_L79_06_004_03_03,train,64,68,83,amber,amber,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_06_004_04_04,train,64,72,83,amber,green,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_004_05_05,train,48,61,55,red,amber,amber,True,escalate_teacher_review,12,mastery=novice; evidence=weak; integrity=medium; proof=False; ai=False
core_L79_06_005_02_01,train,62,55,87,amber,amber,green,True,escalate_teacher_review,-22,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_005_03_02,train,71,62,87,amber,amber,green,True,escalate_teacher_review,-31,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_06_005_04_03,train,62,55,87,amber,amber,green,True,escalate_teacher_review,-22,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L79_06_005_07_04,train,62,63,87,amber,amber,green,False,auto_pass,-22,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_005_08_05,train,62,55,87,amber,amber,green,True,escalate_teacher_review,-22,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_006_02_01,train,56,63,83,amber,amber,green,False,auto_pass,-16,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_006_04_02,train,56,63,83,amber,amber,green,False,auto_pass,4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_006_05_03,train,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_006_06_04,train,69,75,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_006_08_05,train,65,70,83,amber,amber,green,False,auto_pass,-5,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_007_01_01,train,60,72,83,amber,green,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_007_03_02,train,78,74,87,green,green,green,False,auto_pass,-18,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_06_007_05_03,train,72,75,83,green,green,green,False,auto_pass,-12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_007_07_04,train,78,78,87,green,green,green,False,auto_pass,-18,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_007_08_05,train,75,74,87,green,green,green,False,auto_pass,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_008_01_01,train,68,65,83,amber,amber,green,False,auto_pass,12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_008_02_02,train,68,70,83,amber,amber,green,False,auto_pass,12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_008_04_03,train,68,65,83,amber,amber,green,False,auto_pass,12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_008_06_04,train,78,75,83,green,green,green,False,auto_pass,22,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_008_08_05,train,84,75,87,green,green,green,False,auto_pass,16,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=True
core_L79_06_009_02_01,train,63,68,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_06_009_03_02,train,63,68,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_06_009_05_03,train,63,68,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_009_07_04,train,63,68,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L79_06_009_08_05,train,63,68,68,amber,amber,amber,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_06_010_01_01,train,59,62,83,amber,amber,green,False,auto_pass,-19,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_010_03_02,train,69,78,83,amber,green,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_06_010_04_03,train,72,74,83,green,green,green,False,auto_pass,-12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_06_010_06_04,train,69,74,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_010_07_05,train,63,72,83,amber,green,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_011_02_01,train,57,68,79,amber,amber,green,False,auto_pass,3,mastery=developing; evidence=weak; integrity=low; proof=True; ai=False
core_L79_06_011_04_02,train,57,63,79,amber,amber,green,False,auto_pass,23,mastery=developing; evidence=weak; integrity=low; proof=True; ai=False
core_L79_06_011_05_03,train,57,68,64,amber,amber,amber,False,auto_pass,23,mastery=developing; evidence=weak; integrity=medium; proof=True; ai=False
core_L79_06_011_06_04,train,66,75,79,amber,green,green,False,auto_pass,14,mastery=proficient; evidence=weak; integrity=low; proof=True; ai=False
core_L79_06_011_08_05,train,66,75,64,amber,green,amber,False,auto_pass,34,mastery=proficient; evidence=weak; integrity=medium; proof=True; ai=False
core_L79_06_012_02_01,train,81,70,87,green,amber,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_012_04_02,train,81,70,87,green,amber,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_012_05_03,train,81,75,87,green,green,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_012_06_04,train,85,80,87,green,green,green,False,auto_pass,15,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_012_07_05,train,81,70,87,green,amber,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=True
core_L79_06_013_01_01,train,50,58,64,amber,amber,amber,False,auto_pass,-30,mastery=developing; evidence=weak; integrity=medium; proof=True; ai=False
core_L79_06_013_03_02,train,56,63,68,amber,amber,amber,False,auto_pass,-36,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_06_013_04_03,train,56,63,68,amber,amber,amber,False,auto_pass,-16,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=True
core_L79_06_013_05_04,train,60,68,68,amber,amber,amber,False,auto_pass,-40,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_06_013_06_05,train,60,64,43,amber,amber,red,True,escalate_teacher_review,-40,mastery=developing; evidence=developing; integrity=high; proof=False; ai=True
core_L79_06_014_02_01,train,50,47,83,amber,red,green,False,coach_next_step,-30,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_014_04_02,train,54,52,83,amber,amber,green,False,coach_next_step,-34,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_014_05_03,train,64,65,73,amber,amber,green,True,escalate_teacher_review,-24,mastery=developing; evidence=developing; integrity=low; proof=False; ai=False
core_L79_06_014_07_04,train,70,63,87,amber,amber,green,False,auto_pass,-30,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_014_08_05,train,70,60,77,amber,amber,green,True,escalate_teacher_review,-30,mastery=developing; evidence=strong; integrity=low; proof=False; ai=False
core_L79_06_015_02_01,train,71,79,83,amber,green,green,False,auto_pass,29,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_015_04_02,train,71,79,83,amber,green,green,False,auto_pass,29,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_015_05_03,train,79,83,68,green,green,amber,False,auto_pass,21,mastery=advanced; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_06_015_07_04,train,79,83,68,green,green,amber,False,auto_pass,21,mastery=advanced; evidence=developing; integrity=medium; proof=True; ai=True
core_L79_06_015_08_05,train,79,83,83,green,green,green,False,auto_pass,21,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_016_04_01,train,62,68,87,amber,amber,green,False,auto_pass,-22,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L79_06_016_05_02,train,62,68,87,amber,amber,green,False,auto_pass,-22,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_016_06_03,train,75,74,87,green,green,green,False,auto_pass,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_016_07_04,train,75,75,87,green,green,green,False,auto_pass,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_06_016_08_05,train,71,78,87,amber,green,green,False,auto_pass,-11,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L79_06_017_01_01,train,69,70,83,amber,amber,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_017_03_02,train,78,75,68,green,green,amber,False,auto_pass,2,mastery=advanced; evidence=developing; integrity=medium; proof=True; ai=False
core_L79_06_017_04_03,train,78,75,83,green,green,green,False,auto_pass,2,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_017_05_04,train,72,70,59,green,amber,amber,True,escalate_teacher_review,-12,mastery=proficient; evidence=developing; integrity=medium; proof=False; ai=False
core_L79_06_017_07_05,train,79,75,87,green,green,green,False,auto_pass,-19,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_018_01_01,train,60,59,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_018_03_02,train,60,59,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_018_04_03,train,60,59,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_018_06_04,train,69,65,83,amber,amber,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L79_06_018_07_05,train,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_019_02_01,train,50,52,83,amber,amber,green,False,coach_next_step,-10,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_019_04_02,train,60,63,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_019_05_03,train,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_019_06_04,train,50,52,83,amber,amber,green,False,coach_next_step,-10,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_019_07_05,train,50,52,83,amber,amber,green,False,coach_next_step,-10,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_020_04_01,train,77,70,87,green,amber,green,False,auto_pass,3,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_020_05_02,train,71,65,83,amber,amber,green,False,auto_pass,9,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L79_06_020_06_03,train,77,70,87,green,amber,green,False,auto_pass,3,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_020_07_04,train,73,75,87,green,green,green,False,auto_pass,7,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_020_08_05,train,77,75,87,green,green,green,False,auto_pass,23,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L79_06_021_02_01,train,63,70,79,amber,amber,green,False,auto_pass,37,mastery=proficient; evidence=weak; integrity=low; proof=True; ai=False
core_L79_06_021_03_02,train,69,75,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
